series,gsm,patient,histology,module,spots,assayed_fraction,eligible,mean_log1p_norm10000,mean_norm10000,coordinates_available
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,HALLMARK_GLYCOLYSIS,2237,0.95,True,0.3790580495099117,0.8085758890841234,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,HALLMARK_HYPOXIA,2237,0.964824120603015,True,0.4441168519511492,1.0418164975586663,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,HALLMARK_IL6_JAK_STAT3_SIGNALING,2237,0.9529411764705882,True,0.4446634268998076,0.9592382729783931,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,HALLMARK_INFLAMMATORY_RESPONSE,2237,0.9847715736040608,True,0.3375286433834847,0.7894628951146253,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,HALLMARK_INTERFERON_GAMMA_RESPONSE,2237,0.9414893617021276,True,0.5431315904925224,1.874296760800277,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,2237,0.8051282051282052,True,0.5609290508924555,1.1573425858977904,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,HALLMARK_P53_PATHWAY,2237,0.935,True,0.4722788803498274,1.1305976547701362,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,HALLMARK_TGF_BETA_SIGNALING,2237,0.981132075471698,True,0.6822453251310308,1.5696554604801145,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,2237,0.9744897959183674,True,0.4886045475925182,1.0804606394191127,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,HALLMARK_WNT_BETA_CATENIN_SIGNALING,2237,0.9761904761904762,True,0.341871920296741,0.6548331013238988,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,2237,0.9615384615384616,True,0.3639110263289999,0.92275219990361,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_IL1B,2237,1.0,True,0.3403952278941378,0.6613359323238994,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_IL1A,2237,1.0,True,0.0267168912309892,0.0382665540568922,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_IL1R1,2237,1.0,True,0.4841961215474396,0.8279978878942306,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_IL1RAP,2237,1.0,True,0.2079341930600994,0.3235150104454863,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_IL1RN,2237,1.0,True,0.4344558554797984,0.9191931968122676,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_IL1R2,2237,1.0,True,0.0896211849305559,0.1383040671018717,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_SIGIRR,2237,1.0,True,0.037082680020143,0.0539984786798044,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_TGFB1,2237,1.0,True,0.9082687359836988,1.8950920155070163,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_CXCL12,2237,1.0,True,0.8226808478716755,1.6730733754282046,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_AREG,2237,1.0,True,0.1104834929821393,0.1770352103164953,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_HBEGF,2237,1.0,True,0.11362602775823,0.1743155544807802,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_FGF7,2237,1.0,True,0.2457983527701495,0.3961084962316855,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_FGF10,2237,1.0,True,0.0762817258640752,0.116775065212268,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_COL1A1,2237,1.0,True,0.9293669960807764,2.024886737555739,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_C1QA,2237,1.0,True,1.2150901148857018,3.3808098380961447,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_KRT8,2237,1.0,True,0.7726569365945601,1.6075977249057332,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_KRT5,2237,1.0,True,0.225243728399541,0.4013064590179496,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_KRT17,2237,1.0,True,0.0888218354992714,0.136563495386256,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_SFTPC,2237,1.0,True,4.691130827404327,316.38998537322686,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_AGER,2237,1.0,True,2.0685058500155664,15.494694976518897,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_AQP5,2237,1.0,True,0.9652914438837228,2.1397459100933256,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_CD3D,2237,1.0,True,0.3962236425517726,0.7075483488998965,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_CD8A,2237,1.0,True,0.2335568783451568,0.3618323340834704,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_TNF,2237,1.0,True,0.0853307642955663,0.1253997570533507,False
GSE267228,GSM8262712,GSM8262712,S1A_IgG1,GENE_IFNG,2237,1.0,True,0.0253395862319934,0.0362131109729571,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,HALLMARK_E2F_TARGETS,1429,0.9195979899497488,True,0.2001701447318448,0.4102598711719055,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,HALLMARK_G2M_CHECKPOINT,1429,0.9128205128205128,True,0.2577805818110194,0.5533745949264737,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,HALLMARK_GLYCOLYSIS,1429,0.95,True,0.3163328339777164,0.7422671298862246,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,HALLMARK_HYPOXIA,1429,0.964824120603015,True,0.4168707287601595,1.0822217287477756,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,HALLMARK_IL6_JAK_STAT3_SIGNALING,1429,0.9529411764705882,True,0.41129696864376,1.0966579375624803,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,HALLMARK_INFLAMMATORY_RESPONSE,1429,0.9847715736040608,True,0.2986425144712653,0.7379361412132456,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,HALLMARK_INTERFERON_GAMMA_RESPONSE,1429,0.9414893617021276,True,0.4341666488035465,1.336770150126411,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1429,0.8051282051282052,True,0.461931049639618,1.015275980434747,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,HALLMARK_P53_PATHWAY,1429,0.935,True,0.4116939638522807,1.045747281192373,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,HALLMARK_TGF_BETA_SIGNALING,1429,0.981132075471698,True,0.7538673846381947,2.2545173431534904,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1429,0.9744897959183674,True,0.4649460851172053,1.171303879613755,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1429,0.9761904761904762,True,0.3714068171006439,0.8362229260668089,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,1429,0.9615384615384616,True,0.3613688636077708,0.948330443038767,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_IL1B,1429,1.0,True,0.5772142402746814,1.2404883197987255,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_IL1A,1429,1.0,True,0.0467375216986189,0.0816399352092719,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_IL1R1,1429,1.0,True,0.325651982101801,0.6264098158001082,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_IL1RAP,1429,1.0,True,0.1625389455004759,0.3075429542775625,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_IL1RN,1429,1.0,True,0.2860835472382078,0.5523381844954921,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_IL1R2,1429,1.0,True,0.012629505998117,0.0216376856410719,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_SIGIRR,1429,1.0,True,0.0416749996911697,0.0791684545557778,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_TGFB1,1429,1.0,True,0.9907268988081046,2.422031817471308,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_CXCL12,1429,1.0,True,0.4827337900597248,0.985612712449692,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_AREG,1429,1.0,True,0.0669415893153362,0.1175325088487753,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_HBEGF,1429,1.0,True,0.233740913715607,0.4369664968016893,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_FGF7,1429,1.0,True,0.3208590946847276,0.611794171339845,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_FGF10,1429,1.0,True,0.0682373358966796,0.1233156499851187,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_COL1A1,1429,1.0,True,0.7559464293100574,1.7226001235469612,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_C1QA,1429,1.0,True,0.3421352981050068,0.6740756990945735,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_KRT8,1429,1.0,True,0.4772179105815476,0.9951224562516112,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_KRT5,1429,1.0,True,0.012027645576437,0.0222705928844324,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_KRT17,1429,1.0,True,0.0,0.0,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_SFTPC,1429,1.0,True,5.567643200981436,276.1592313236817,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_AGER,1429,1.0,True,3.3941227590100205,33.1219463455347,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_AQP5,1429,1.0,True,0.8349584954442334,1.959240202856117,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_CD3D,1429,1.0,True,0.2394662846996426,0.4720874920838733,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_CD8A,1429,1.0,True,0.0781924528404875,0.1436939472611785,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_TNF,1429,1.0,True,0.0405572905626458,0.0735154776013335,False
GSE267228,GSM8262713,GSM8262713,S2A_IgG2,GENE_IFNG,1429,1.0,True,0.0261022163911933,0.0457653060103834,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,HALLMARK_E2F_TARGETS,1753,0.9195979899497488,True,0.2338667454854718,0.3899929206396359,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,HALLMARK_G2M_CHECKPOINT,1753,0.9128205128205128,True,0.2977345260962669,0.5282335309892863,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,HALLMARK_GLYCOLYSIS,1753,0.95,True,0.3908997911397709,0.8212797858353031,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,HALLMARK_HYPOXIA,1753,0.964824120603015,True,0.451480489719762,1.0249964957227904,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,HALLMARK_IL6_JAK_STAT3_SIGNALING,1753,0.9529411764705882,True,0.4627810224167323,0.9905112655024642,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,HALLMARK_INFLAMMATORY_RESPONSE,1753,0.9847715736040608,True,0.3421300370680962,0.7612809583157142,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,HALLMARK_INTERFERON_GAMMA_RESPONSE,1753,0.9414893617021276,True,0.5345184537317705,1.692825224588239,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1753,0.8051282051282052,True,0.5680337355817386,1.1287330219461926,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,HALLMARK_P53_PATHWAY,1753,0.935,True,0.4791174514060035,1.1086286231813205,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,HALLMARK_TGF_BETA_SIGNALING,1753,0.981132075471698,True,0.7005538463346428,1.565594112251003,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1753,0.9744897959183674,True,0.5022769217627444,1.0616847782071983,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1753,0.9761904761904762,True,0.3429682954759426,0.6301064471979363,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,1753,0.9615384615384616,True,0.3761222703777951,0.9569271191033644,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_IL1B,1753,1.0,True,0.372281432655164,0.6506271293481994,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_IL1A,1753,1.0,True,0.0341169166497827,0.0470453740041411,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_IL1R1,1753,1.0,True,0.5451261274547458,0.9199474538102758,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_IL1RAP,1753,1.0,True,0.1841153216660357,0.2702549998629716,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_IL1RN,1753,1.0,True,0.4142545096274286,0.7890658262406016,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_IL1R2,1753,1.0,True,0.0706285218754948,0.1002042224377123,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_SIGIRR,1753,1.0,True,0.0361325481050362,0.0490642190424218,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_TGFB1,1753,1.0,True,0.944698694862185,1.9268685213908412,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_CXCL12,1753,1.0,True,0.9433704383387328,1.9512363195397613,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_AREG,1753,1.0,True,0.1522907332338616,0.2416701129809885,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_HBEGF,1753,1.0,True,0.1318895004497698,0.2033646796156687,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_FGF7,1753,1.0,True,0.2251116281186977,0.3427103189793953,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_FGF10,1753,1.0,True,0.0722283361485446,0.1021507217972545,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_COL1A1,1753,1.0,True,1.0235329890877485,2.3208210382800827,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_C1QA,1753,1.0,True,1.3532527998195532,3.8058098025634,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_KRT8,1753,1.0,True,0.7589445535161945,1.58440484730169,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_KRT5,1753,1.0,True,0.1617920289373522,0.2664883466556998,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_KRT17,1753,1.0,True,0.0580712593683457,0.083028024012877,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_SFTPC,1753,1.0,True,4.729256064731933,303.91743022629976,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_AGER,1753,1.0,True,2.110144154435783,14.827672198442514,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_AQP5,1753,1.0,True,1.047647244402529,2.4307171066061097,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_CD3D,1753,1.0,True,0.3610950232839363,0.5882828735117993,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_CD8A,1753,1.0,True,0.2020063543602439,0.2920727479149887,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_TNF,1753,1.0,True,0.0759370573028763,0.1030978634037367,False
GSE267228,GSM8262714,GSM8262714,S1D_αCD8-1,GENE_IFNG,1753,1.0,True,0.0324217519141297,0.0438087065524328,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,HALLMARK_E2F_TARGETS,1922,0.9195979899497488,True,0.2206244072052492,0.3958238674947159,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,HALLMARK_G2M_CHECKPOINT,1922,0.9128205128205128,True,0.2891141349211428,0.5523254965540937,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,HALLMARK_GLYCOLYSIS,1922,0.95,True,0.3526836573088484,0.7403330777625917,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,HALLMARK_HYPOXIA,1922,0.964824120603015,True,0.4499311818284814,1.0282488941569632,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,HALLMARK_IL6_JAK_STAT3_SIGNALING,1922,0.9529411764705882,True,0.4539231728155235,1.1240716462300744,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,HALLMARK_INFLAMMATORY_RESPONSE,1922,0.9847715736040608,True,0.3260815436823156,0.7340863264912326,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,HALLMARK_INTERFERON_GAMMA_RESPONSE,1922,0.9414893617021276,True,0.4899311626969231,1.3959026902627596,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1922,0.8051282051282052,True,0.5381485080738053,1.0821264145327762,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,HALLMARK_P53_PATHWAY,1922,0.935,True,0.451197117103032,1.0572455691459768,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,HALLMARK_TGF_BETA_SIGNALING,1922,0.981132075471698,True,0.8157979760168926,2.2761391576348005,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1922,0.9744897959183674,True,0.5045669331811118,1.1504558338463815,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1922,0.9761904761904762,True,0.4017359565382718,0.7969233053863328,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,1922,0.9615384615384616,True,0.3853170811658049,0.9337928169263132,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_IL1B,1922,1.0,True,0.3319710163009966,0.572634312469206,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_IL1A,1922,1.0,True,0.0492270017831742,0.0760223307000281,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_IL1R1,1922,1.0,True,0.4029518843494819,0.6850141895312936,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_IL1RAP,1922,1.0,True,0.1628383509223246,0.2552589626861706,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_IL1RN,1922,1.0,True,0.2903558991934095,0.4840429494651216,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_IL1R2,1922,1.0,True,0.0157999499019695,0.0239129631028662,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_SIGIRR,1922,1.0,True,0.0449771702391622,0.0671008994058496,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_TGFB1,1922,1.0,True,1.192888119277311,2.8313261643986785,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_CXCL12,1922,1.0,True,0.5976284396989346,1.129553709962246,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_AREG,1922,1.0,True,0.0818796783511188,0.1253361398527335,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_HBEGF,1922,1.0,True,0.2240180103911787,0.3626952797879693,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_FGF7,1922,1.0,True,0.3738008465231993,0.6541504014963383,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_FGF10,1922,1.0,True,0.136371577059544,0.211515958214955,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_COL1A1,1922,1.0,True,0.9798488371623852,2.1988151381270096,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_C1QA,1922,1.0,True,0.4331482580253988,0.8464387432479585,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_KRT8,1922,1.0,True,0.4733644231504936,0.9068855201951492,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_KRT5,1922,1.0,True,0.0045039786482381,0.0067300331004376,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_KRT17,1922,1.0,True,0.0,0.0,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_SFTPC,1922,1.0,True,5.813701027035582,368.7438331000855,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_AGER,1922,1.0,True,2.67893351573156,17.43114284051003,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_AQP5,1922,1.0,True,0.7718567257470158,1.5873424231628224,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_CD3D,1922,1.0,True,0.1289942930184839,0.2015231565728397,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_CD8A,1922,1.0,True,0.0427727005622309,0.0657445897836116,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_TNF,1922,1.0,True,0.0649934007338842,0.1026269492291288,False
GSE267228,GSM8262715,GSM8262715,S2D_αCD8-2,GENE_IFNG,1922,1.0,True,0.0177172131969923,0.0265599509439025,False
